date,threshold_c,observed_km2,trend_km2,seasonal_km2,remainder_km2,year
1982-09-14,28,25787280.36,30335874.51,2622097.187,-7170691.335,1982
1982-09-15,28,30575775.8,30337733.02,2191705.125,-1953662.344,1982
1982-09-16,28,28738687.39,30339586.36,2283802.171,-3884701.138,1982
1982-09-17,28,32298925.58,30341434.59,2317365.185,-359874.1957,1982
1982-09-18,28,33291141.33,30343277.79,2819346.709,128516.8321,1982
1982-09-19,28,33687197.29,30345116.02,2757821.399,584259.867,1982
1982-09-20,28,37027468.33,30346949.37,4035369.981,2645148.983,1982
1982-09-21,28,34077764.75,30348777.89,3281241.251,447745.6114,1982
1982-09-22,28,33802640.44,30350601.66,3840399.071,-388360.2948,1982
1982-09-23,28,33011949.02,30352420.77,3734509.217,-1074980.967,1982
1982-09-24,28,32067358.88,30354235.28,3718617.167,-2005493.567,1982
1982-09-25,28,31659870.63,30356045.27,3538944.352,-2235118.996,1982
1982-09-26,28,35020205.6,30357850.83,3854927.611,807427.1589,1982
1982-09-27,28,35106100.45,30359652.03,3536001.396,1210447.026,1982
1982-09-28,28,35068819.66,30361448.95,2763481.595,1943889.113,1982
1982-09-29,28,36659854.84,30363241.68,2964934.137,3331679.019,1982
1982-09-30,28,36624782.37,30365030.31,3319350.186,2940401.877,1982
1982-10-01,28,37447983.3,30366814.91,3199681.255,3881487.137,1982
1982-10-02,28,37191388.98,30368595.57,3388912.572,3433880.835,1982
1982-10-03,28,36565861.25,30370372.39,3483868.407,2711620.457,1982
1982-10-04,28,37530022.18,30372145.44,3258949.737,3898927.006,1982
1982-10-05,28,36212880.28,30373914.81,3098699.68,2740265.786,1982
1982-10-06,28,35970221.24,30375680.6,3063800.392,2530740.243,1982
1982-10-07,28,34862108.7,30377442.9,3453244.097,1031421.702,1982
1982-10-08,28,33920272.77,30379201.79,3207298.707,333772.2696,1982
1982-10-09,28,39200020.09,30380957.37,3442393.106,5376669.61,1982
1982-10-10,28,38490624.65,30382709.74,3667271.432,4440643.482,1982
1982-10-11,28,37171374.4,30384458.98,3648956.096,3137959.329,1982
1982-10-12,28,30744342.64,30386205.19,3060121.908,-2701984.454,1982
1982-10-13,28,35930349.9,30387948.46,3298142.453,2244258.982,1982
1982-10-14,28,37197381.47,30389688.91,2947202.194,3860490.367,1982
1982-10-15,28,38389864.77,30391426.62,3197213.174,4801224.978,1982
1982-10-16,28,39142450,30393161.69,3365724.557,5383563.751,1982
1982-10-17,28,39627028.71,30394894.23,3614633.206,5617501.272,1982
1982-10-18,28,39929970.65,30396624.34,3780227.493,5753118.819,1982
1982-10-19,28,39086053.4,30398352.11,3246634.621,5441066.667,1982
1982-10-20,28,37728222.16,30400077.66,2891415.476,4436729.025,1982
1982-10-21,28,32641686.3,30401801.08,2403004.421,-163119.203,1982
1982-10-22,28,32810104.54,30403522.48,2384147.238,22434.8183,1982
1982-10-23,28,30708282.76,30405241.97,2149272.363,-1846231.574,1982
1982-10-24,28,31094555.46,30406959.65,2119797.58,-1432201.771,1982
1982-10-25,28,31578627.08,30408675.63,2200241.72,-1030290.273,1982
1982-10-26,28,33526010.68,30410390.03,2556648.058,558972.5948,1982
1982-10-27,28,33713591.27,30412102.95,2587606.418,713881.905,1982
1982-10-28,28,32565142.74,30413814.5,2329583.231,-178254.9945,1982
1982-10-29,28,31068404.97,30415524.81,2175815.22,-1522935.065,1982
1982-10-30,28,32235277.46,30417234,2523331.593,-705288.1283,1982
1982-10-31,28,34302097.05,30418942.16,2309219.255,1573935.63,1982
1982-11-01,28,35839177.66,30420649.44,2616090.374,2802437.844,1982
1982-11-02,28,33701569.18,30422355.95,2316171.723,963041.5091,1982
1982-11-03,28,35108378.74,30424061.8,2531235.712,2153081.224,1982
1982-11-04,28,34811362.03,30425767.13,2744524.079,1641070.817,1982
1982-11-05,28,35236830.35,30427472.06,2924275.748,1885082.541,1982
1982-11-06,28,29989639.22,30429176.71,2195217.32,-2634754.81,1982
1982-11-07,28,30434180.5,30430881.21,2137910.416,-2134611.123,1982
1982-11-08,28,32140758.86,30432585.68,1401566.946,306606.2334,1982
1982-11-09,28,32847944.99,30434290.26,822187.0956,1591467.637,1982
1982-11-10,28,31762577.4,30435995.07,1048852.372,277729.9573,1982
1982-11-11,28,29841209.78,30437700.25,959554.4899,-1556044.959,1982
1982-11-12,28,29046319.9,30439405.93,1167190.959,-2560276.985,1982
1982-11-13,28,28121192.66,30441112.24,1082428.108,-3402347.684,1982
1982-11-14,28,29302921.94,30442819.31,860062.5668,-1999959.94,1982
1982-11-15,28,30228107.95,30444527.3,835739.9946,-1052159.34,1982
1982-11-16,28,28474048.54,30446236.32,825300.7392,-2797488.519,1982
1982-11-17,28,29989810.42,30447946.53,666590.2509,-1124726.358,1982
1982-11-18,28,28586820.7,30449658.06,355431.525,-2218268.883,1982
1982-11-19,28,30843183.9,30451371.05,543524.84,-151711.9936,1982
1982-11-20,28,32221591.31,30453085.66,833865.5878,934640.0638,1982
1982-11-21,28,32753254.08,30454802.02,1062607.451,1235844.613,1982
1982-11-22,28,32552125.46,30456520.27,974460.2876,1121144.902,1982
1982-11-23,28,31953900.99,30458240.57,813876.1261,681784.2981,1982
1982-11-24,28,34878482.03,30459963.05,1302731.058,3115787.925,1982
1982-11-25,28,31251261.37,30461687.86,1237403.592,-447830.0813,1982
1982-11-26,28,31553878.51,30463415.15,1130134.167,-39670.80248,1982
1982-11-27,28,30449053.87,30465145.05,827893.6197,-843984.801,1982
1982-11-28,28,30433478.62,30466877.72,781650.7727,-815049.872,1982
1982-11-29,28,31047225.73,30468613.29,735095.619,-156483.183,1982
1982-11-30,28,30654041.49,30470351.92,739255.8014,-555566.2304,1982
1982-12-01,28,32436174.97,30472093.74,1095942.426,868138.8062,1982
1982-12-02,28,34674498.33,30473838.89,1066496.471,3134162.968,1982
1982-12-03,28,33423662.16,30475587.52,622897.6588,2325176.979,1982
1982-12-04,28,32028726.62,30477339.77,330008.0053,1221378.846,1982
1982-12-05,28,30835832.9,30479095.77,-48684.66354,405421.7943,1982
1982-12-06,28,31471221.57,30480855.66,-544584.7761,1534950.687,1982
1982-12-07,28,32284532.69,30482619.57,-1032911.082,2834824.201,1982
1982-12-08,28,37232296.99,30484387.64,-1517205.43,8265114.784,1982
1982-12-09,28,37914024.75,30486159.98,-1858857.341,9286722.11,1982
1982-12-10,28,35244380.99,30487936.73,-1168759.27,5925203.527,1982
1982-12-11,28,33142975.17,30489718.01,-1403889.89,4057147.049,1982
1982-12-12,28,32726126.06,30491503.93,-1661462.449,3896084.578,1982
1982-12-13,28,32336638.29,30493294.61,-1764150.904,3607494.589,1982
1982-12-14,28,31090484.46,30495090.14,-1956240.435,2551634.754,1982
1982-12-15,28,31435740.56,30496890.64,-2077460.472,3016310.392,1982
1982-12-16,28,36129805.5,30498696.2,-2235230.801,7866340.104,1982
1982-12-17,28,34780515.86,30500506.9,-2886564.548,7166573.506,1982
1982-12-18,28,34676667.69,30502322.84,-2914896.531,7089241.381,1982
1982-12-19,28,34367934.93,30504144.09,-2913166.149,6776956.992,1982
1982-12-20,28,33403508.12,30505970.71,-2868503.036,5766040.446,1982
1982-12-21,28,34842083.88,30507802.77,-2898162.695,7232443.805,1982
1982-12-22,28,35106937.35,30509640.32,-3192694.031,7789991.062,1982
1982-12-23,28,34735044.74,30511483.4,-2752690.906,6976252.248,1982
1982-12-24,28,34397962.41,30513332.04,-2722917.902,6607548.272,1982
1982-12-25,28,33569853.65,30515186.27,-3192775.324,6247442.708,1982
1982-12-26,28,33319270.14,30517046.09,-3213464.88,6015688.933,1982
1982-12-27,28,35296086.23,30518911.5,-3059093.727,7836268.455,1982
1982-12-28,28,34420803.63,30520782.5,-3532584.528,7432605.662,1982
1982-12-29,28,33814632.91,30522659.04,-3568231.575,6860205.445,1982
1982-12-30,28,32792280.23,30524541.09,-3547668.661,5815407.797,1982
1982-12-31,28,32042695.67,30526428.6,-3231396.033,4747663.101,1982
1983-01-01,28,30998321.79,30528321.49,-3351061.008,3821061.308,1983
1983-01-02,28,30987063.08,30530219.67,-3363270.135,3820113.545,1983
1983-01-03,28,31542467.25,30532123.03,-3281913.405,4292257.62,1983
1983-01-04,28,31935915.01,30534031.46,-3328693.063,4730576.613,1983
1983-01-05,28,26633635.36,30535944.8,-3504987.751,-397321.6893,1983
1983-01-06,28,26616421.04,30537862.89,-3469174.379,-452267.4744,1983
1983-01-07,28,26096506.99,30539785.55,-3302145.135,-1141133.428,1983
1983-01-08,28,30994491.38,30541712.57,-3154299.926,3607078.732,1983
1983-01-09,28,31817766.41,30543643.73,-3186080.651,4460203.333,1983
1983-01-10,28,32448204.02,30545578.76,-3680317.419,5582942.675,1983
1983-01-11,28,33294809.4,30547517.41,-3760944.943,6508236.938,1983
1983-01-12,28,33131287.18,30549459.35,-3826834.566,6408662.4,1983
1983-01-13,28,32942157.24,30551404.26,-4209444.084,6600197.069,1983
1983-01-14,28,32366623.91,30553351.77,-4125167.898,5938440.036,1983
1983-01-15,28,32668072.62,30555301.51,-4159704.075,6272475.189,1983
1983-01-16,28,34886858.27,30557253.03,-4059179.899,8388785.136,1983
1983-01-17,28,35745279.44,30559205.9,-3882432.152,9068505.692,1983
1983-01-18,28,34545724.51,30561159.62,-3487403.236,7471968.13,1983
1983-01-19,28,34515085.79,30563113.66,-3225893.382,7177865.512,1983
1983-01-20,28,33000098.32,30565067.47,-3401434.946,5836465.793,1983
1983-01-21,28,32221142.11,30567020.46,-3393973.905,5048095.559,1983
1983-01-22,28,32156518.9,30568971.98,-3619011.618,5206558.54,1983
1983-01-23,28,30769559.96,30570921.36,-4018277.303,4216915.903,1983
1983-01-24,28,33901523.68,30572867.89,-4558005.701,7886661.492,1983
1983-01-25,28,34809428.57,30574810.81,-4521355.543,8755973.305,1983
1983-01-26,28,36235858.87,30576749.32,-4781392.301,10440501.85,1983
1983-01-27,28,36188879.96,30578682.57,-5336994.406,10947191.79,1983
1983-01-28,28,35784974.69,30580609.69,-5752508.929,10956873.93,1983
1983-01-29,28,34771188.73,30582529.74,-5850106.6,10038765.59,1983
1983-01-30,28,33726620.3,30584441.74,-6205377.102,9347555.665,1983
1983-01-31,28,33489553.36,30586344.67,-6594017.959,9497226.648,1983
1983-02-01,28,31495063.1,30588237.47,-6363225.823,7270051.452,1983
1983-02-02,28,26717458.91,30590119.02,-6155762.118,2283102.007,1983
1983-02-03,28,30137667.98,30591988.16,-6302956.949,5848636.765,1983
1983-02-04,28,30783165.18,30593843.69,-6038616.509,6227937.997,1983
1983-02-05,28,31738067.08,30595684.35,-6255135.713,7397518.44,1983
1983-02-06,28,33585717.03,30597508.85,-6125881.974,9114090.156,1983
1983-02-07,28,34908930.84,30599315.84,-5557000.873,9866615.878,1983
1983-02-08,28,35491079.44,30601103.93,-5026369.706,9916345.217,1983
1983-02-09,28,36500321.82,30602871.7,-5234781.521,11132231.64,1983
1983-02-10,28,31618209.43,30604617.69,-4416926.319,5430518.056,1983
1983-02-11,28,31975801.73,30606340.4,-4313640.338,5683101.671,1983
1983-02-12,28,31570084.86,30608038.28,-4387832.041,5349878.62,1983
1983-02-13,28,30868927.93,30609709.78,-4448603.603,4707821.754,1983
1983-02-14,28,30002493.03,30611353.3,-5353626.755,4744766.487,1983
1983-02-15,28,31386008.76,30612967.22,-4874482.486,5647524.022,1983
1983-02-16,28,30216934.59,30614549.92,-4513366.159,4115750.826,1983
1983-02-17,28,30558995.18,30616099.75,-4742528.203,4685423.63,1983
1983-02-18,28,32275434.04,30617615.06,-4423302.648,6081121.623,1983
1983-02-19,28,32648032.48,30619094.21,-5351838.971,7380777.236,1983
1983-02-20,28,32360541.68,30620535.57,-4078408.378,5818414.492,1983
1983-02-21,28,32879165.34,30621937.51,-4206806.834,6464034.669,1983
1983-02-22,28,33016742.42,30623298.45,-4281699.695,6675143.668,1983
1983-02-23,28,32970382.96,30624616.85,-4150206.321,6495972.431,1983
1983-02-24,28,32622283.82,30625891.22,-4706183.815,6702576.414,1983
1983-02-25,28,33599267.11,30627120.14,-4711055.923,7683202.894,1983
1983-02-26,28,28734082.84,30628302.26,-4489568.139,2595348.718,1983
1983-02-27,28,29188044.77,30629436.34,-4696872.297,3255480.725,1983
1983-02-28,28,29375493.82,30630521.26,-4758076.443,3503049.007,1983
1983-03-01,28,28814976.97,30631556.01,-4621264.363,2804685.327,1983
1983-03-02,28,28302085.51,30632539.75,-4868922.414,2538468.172,1983
1983-03-03,28,27623355.03,30629144.79,-5177786.99,2171997.233,1983
1983-03-04,28,27663907.84,30625729.63,-5180605.918,2218784.131,1983
1983-03-05,28,27383874.79,30622294.12,-5010192.183,1771772.858,1983
1983-03-06,28,33489315.14,30618838.1,-5221814.394,8092291.438,1983
1983-03-07,28,33353234.12,30615361.41,-4567887.353,7305760.059,1983
1983-03-08,28,34657941.62,30611863.92,-4093405.915,8139483.618,1983
1983-03-09,28,35687940.88,30608345.45,-3446709.397,8526304.828,1983
1983-03-10,28,36129666.04,30604805.86,-3539769.139,9064629.32,1983
1983-03-11,28,36949556,30601245,-3326586.146,9674897.146,1983
1983-03-12,28,37314910.71,30597662.73,-2468095.428,9185343.41,1983
1983-03-13,28,37270462.8,30594058.91,-2422777.036,9099180.925,1983
1983-03-14,28,38529545.48,30590433.42,-2783910.821,10723022.88,1983
1983-03-15,28,39020164.7,30586786.15,-2161113.525,10594492.08,1983
1983-03-16,28,38274492.49,30583116.98,-2970724.157,10662099.67,1983
1983-03-17,28,38103552.68,30579425.81,-2351949.088,9876075.962,1983
1983-03-18,28,36528645.45,30575712.53,-2185036.314,8137969.232,1983
1983-03-19,28,36812203.49,30571977.06,-2246885.018,8487111.444,1983
1983-03-20,28,35613787.12,30568219.31,-2810880.432,7856448.238,1983
1983-03-21,28,35056534.93,30564439.2,-2943070.309,7435166.042,1983
1983-03-22,28,24641380.91,30560636.63,-2357291.875,-3561963.847,1983
1983-03-23,28,24318792.65,30556811.54,-2630968.706,-3607050.186,1983
1983-03-24,28,38151880.3,30552963.86,-2023878.567,9622795.011,1983
1983-03-25,28,40431487.8,30549093.5,-1881931.789,11764326.08,1983
1983-03-26,28,40512415.53,30545200.42,-2335438.19,12302653.3,1983
1983-03-27,28,40424363.25,30541284.56,-1875340.451,11758419.14,1983
1983-03-28,28,39890232.97,30537345.86,-1094520.427,10447407.54,1983
1983-03-29,28,38528081.05,30533384.27,-1544456.825,9539153.603,1983
1983-03-30,28,37905815.59,30529399.76,-584407.4613,7960823.295,1983
1983-03-31,28,37639919.23,30525392.27,-144428.5797,7258955.543,1983
1983-04-01,28,38462887.45,30521361.75,934832.4066,7006693.291,1983
1983-04-02,28,27102508.42,30517308.16,-94110.85658,-3320688.881,1983
1983-04-03,28,40471431.4,30513231.43,574330.2878,9383869.687,1983
1983-04-04,28,39754791.54,30509131.5,59960.35312,9185699.687,1983
1983-04-05,28,39885855.94,30505008.32,549092.5798,8831755.035,1983
1983-04-06,28,40241590.95,30500861.84,1064376.399,8676352.706,1983
1983-04-07,28,41039133.8,30496692,815464.0788,9726977.717,1983
1983-04-08,28,40896375.13,30492498.75,1972076.042,8431800.339,1983
1983-04-09,28,41766749.01,30488282.02,2268269.504,9010197.485,1983
1983-04-10,28,41120687.51,30484041.76,1624270.797,9012374.955,1983
1983-04-11,28,41046978.78,30479777.89,1422679.94,9144520.954,1983
1983-04-12,28,41142282.32,30475490.33,1990183.03,8676608.961,1983
1983-04-13,28,41660947.25,30471178.99,642674.7706,10547093.49,1983
1983-04-14,28,41818828.03,30466843.78,731906.8067,10620077.44,1983
1983-04-15,28,42292682.38,30462484.59,1226094.256,10604103.53,1983
1983-04-16,28,42299981.46,30458101.3,2412224.037,9429656.119,1983
1983-04-17,28,41928514.21,30453693.81,2250941.975,9223878.421,1983
1983-04-18,28,42074477.26,30449262,2913053.936,8712161.32,1983
1983-04-19,28,41042269.62,30444805.76,4332188.022,6265275.842,1983
1983-04-20,28,40523693.35,30440324.96,2495497.612,7587870.783,1983
1983-04-21,28,40228666.11,30435819.49,2461197.495,7331649.124,1983
1983-04-22,28,40920193.06,30431289.25,1883262.298,8605641.511,1983
1983-04-23,28,33607231.12,30426734.13,2088617.203,1091879.786,1983
1983-04-24,28,40858255.34,30422154.03,3962604.258,6473497.05,1983
1983-04-25,28,40518953.43,30417548.86,4247736.266,5853668.304,1983
1983-04-26,28,40718367.05,30412918.53,2659706.519,7645742.005,1983
1983-04-27,28,40500606.56,30408262.95,1779922.63,8312420.984,1983
1983-04-28,28,39828166.33,30403582.03,1992028.495,7432555.801,1983
1983-04-29,28,40061387.91,30398875.71,2896198.931,6766313.273,1983
1983-04-30,28,40407009.56,30394143.87,3077495.818,6935369.87,1983
1983-05-01,28,40054174.1,30389386.43,4082824.988,5581962.677,1983
1983-05-02,28,40275567.32,30384603.3,3326151.793,6564812.232,1983
1983-05-03,28,40002953.38,30379794.35,3112778.937,6510380.095,1983
1983-05-04,28,39801080.9,30374959.48,3950182.518,5475938.898,1983
1983-05-05,28,40268778.76,30370098.59,3352804.457,6545875.717,1983
1983-05-06,28,42162802.83,30365211.53,3988072.084,7809519.214,1983
1983-05-07,28,44546108.87,30360298.2,2861754.522,11324056.15,1983
1983-05-08,28,45023859.29,30355358.46,2014930.208,12653570.62,1983
1983-05-09,28,43963168.94,30350392.19,3462804.5,10149972.24,1983
1983-05-10,28,43981972.99,30345399.28,3390529.277,10246044.43,1983
1983-05-11,28,43928033.92,30340379.6,4041187.115,9546467.207,1983
1983-05-12,28,41738624.79,30335333.04,4216737.178,7186554.572,1983
1983-05-13,28,41163749.63,30330259.5,4217490.552,6615999.579,1983
1983-05-14,28,40498096.51,30325158.87,3244136.898,6928800.743,1983
1983-05-15,28,41314452.27,30320031.05,3580183.692,7414237.529,1983
1983-05-16,28,41967532.35,30314875.94,3076606.321,8576050.091,1983
1983-05-17,28,42133734.41,30309693.44,2527851.981,9296188.991,1983
1983-05-18,28,42999771.5,30304483.45,2343077.734,10352210.32,1983
1983-05-19,28,44441093.5,30299245.88,1627242.261,12514605.36,1983
1983-05-20,28,44743173.25,30293980.64,2675102.122,11774090.49,1983
1983-05-21,28,45392716.67,30288687.64,3627372.592,11476656.44,1983
1983-05-22,28,44708763.43,30283366.79,3263689.516,11161707.12,1983
1983-05-23,28,43721261.76,30278018.01,3517108.835,9926134.912,1983
1983-05-24,28,42106921.19,30272641.22,5327626.56,6506653.406,1983
1983-05-25,28,40916063.3,30267236.34,4398298.943,6250528.016,1983
1983-05-26,28,41095544.32,30261803.29,3204530.785,7629210.247,1983
1983-05-27,28,42094754.16,30256341.98,3337553.799,8500858.381,1983
1983-05-28,28,42860054.39,30250852.34,3032531.228,9576670.817,1983
1983-05-29,28,42917224.45,30245334.31,3238936.238,9432953.904,1983
1983-05-30,28,42969536.57,30239787.8,3871251.259,8858497.508,1983
1983-05-31,28,43422892.37,30234212.77,3567247.863,9621431.733,1983
1983-06-01,28,43711123.69,30228609.17,4641734.766,8840779.757,1983
1983-06-02,28,43961975.8,30222976.94,1872215.958,11866782.9,1983
1983-06-03,28,43731660.02,30217316.06,2775542.692,10738801.27,1983
1983-06-04,28,42737015.4,30211626.5,1586398.449,10938990.45,1983
1983-06-05,28,42977299.39,30205908.25,679325.9486,12092065.2,1983
1983-06-06,28,41770775.24,30200161.28,-21690.47775,11592304.44,1983
1983-06-07,28,41520951.03,30194385.59,960393.7047,10366171.74,1983
1983-06-08,28,41143455.26,30188581.17,-163632.4862,11118506.58,1983
1983-06-09,28,39299888.13,30182748,-12201.82151,9129341.947,1983
1983-06-10,28,38802126.41,30176886.08,178979.4986,8446260.829,1983
1983-06-11,28,38418438.9,30170995.39,579816.6349,7667626.879,1983
1983-06-12,28,38349001.85,30165075.9,-50227.48929,8234153.438,1983
1983-06-13,28,37626335.36,30159127.62,519118.9343,6948088.806,1983
1983-06-14,28,37738375.8,30153150.53,1316177.047,6269048.219,1983
1983-06-15,28,37585559.76,30147144.64,2348650.22,5089764.897,1983
1983-06-16,28,26732546.85,30141109.95,801877.9108,-4210441.007,1983
1983-06-17,28,27024573.8,30135046.45,-381287.9082,-2729184.742,1983
1983-06-18,28,26786527.03,30128954.16,151128.6833,-3493555.816,1983
1983-06-19,28,26374774.2,30122833.1,-130829.5459,-3617229.35,1983
1983-06-20,28,26741343.19,30116683.27,288868.3418,-3664208.418,1983
1983-06-21,28,27465166.71,30110504.69,234030.4959,-2879368.479,1983
1983-06-22,28,26960664.39,30104297.4,256591.0106,-3400224.019,1983
1983-06-23,28,27485182.44,30098061.41,268928.5641,-2881807.533,1983
1983-06-24,28,25990493.31,30091796.76,231994.8277,-4333298.276,1983
1983-06-25,28,25387745.72,30085503.49,144207.5994,-4841965.367,1983
1983-06-26,28,23013057.08,30079181.65,439460.7049,-7505585.274,1983
1983-06-27,28,25316196.52,30072831.3,10225.86667,-4766860.648,1983
1983-06-28,28,35151125.86,30066452.51,468491.2624,4616182.085,1983
1983-06-29,28,35053523.29,30060045.36,1225695.958,3767781.977,1983
1983-06-30,28,34326236.67,30053609.91,329680.7529,3942946.01,1983
