date,year,threshold_c,component_count_28c,canonical_area_km2,canonical_sst_area_integral_c_km2,canonical_mean_sst_c,canonical_centroid_lon_360,canonical_centroid_lat,lcc_area_km2,lcc_sst_area_integral_c_km2,lcc_mean_sst_c,lcc_centroid_lon_360,lcc_centroid_lat,yan_gt28_area_km2,yan_gt28_sst_area_integral_c_km2,yan_gt28_mean_sst_c,yan_gt28_centroid_lon_360,yan_gt28_centroid_lat,yan_ge28_sensitivity_area_km2,yan_ge28_sensitivity_sst_area_integral_c_km2,yan_ge28_sensitivity_mean_sst_c,yan_ge28_sensitivity_centroid_lon_360,yan_ge28_sensitivity_centroid_lat,lcc_minus_yan_gt28_area_km2,lcc_minus_yan_gt28_mean_sst_c,canonical_minus_yan_gt28_area_km2,lcc_yan_gt28_centroid_distance_km,lcc_yan_gt28_intersection_area_km2,lcc_yan_gt28_union_area_km2,lcc_yan_gt28_area_jaccard,lcc_area_outside_yan_box_km2,lcc_area_outside_yan_box_fraction,yan_gt28_area_outside_lcc_km2,yan_gt28_area_outside_lcc_fraction,canonical_area_outside_yan_box_km2,canonical_area_outside_yan_box_fraction,yan_operator_sensitivity_area_km2,yan_operator_sensitivity_mean_sst_c
2013-06-20,2013,28,35,40642818.5953,1185464298.08,29.1678662811,165.112396317,5.68734159695,34865859.5516,1019515295.27,29.2410773283,156.142851609,4.09168729772,26566944.6146,776114393.837,29.2135360349,161.248385555,1.6132625651,26673785.8056,779105947.185,29.2086752463,,,8298914.93699,0.0275412933981,14075873.9806,630.39259779,25853113.6143,35579690.5519,0.726625589296,8934209.95575,0.256245222996,713831.000338,0.0268691417358,14005907.1664,0.344609642012,106841.191004,-0.00486078865012
2013-06-21,2013,28,42,40441691.2721,1179981578.81,29.1773548952,165.251697881,5.91359102264,34860200.4849,1019608679.99,29.2485030437,156.137344756,4.22118296563,26518434.9226,775046545.836,29.2267076883,161.547246588,1.72145520773,26662530.7106,779081227.899,29.2200780322,,,8341765.56228,0.021795355404,13923256.3495,661.889220542,25896272.4394,35482362.9681,0.729835058131,8851995.24162,0.253928408859,622162.483181,0.0234615083807,13814536.1248,0.341591454024,144095.787975,-0.00662965615993
2013-06-22,2013,28,40,40787933.4327,1189837599.62,29.1713136578,165.345517244,5.90657664916,36277027.4305,1059612061.45,29.2088998605,157.512790186,4.2596713325,26940774.69,787152281.652,29.2178785024,162.216472747,1.78720624215,27028189.4572,789599895.132,29.2139396308,,,9336252.74048,-0.00897864187704,13847158.7427,590.200563441,26844557.3427,36373244.7778,0.73803031615,9353403.97683,0.257832701281,96217.3472663,0.00357143951402,13795119.5388,0.338215701993,87414.76716,-0.00393887152084
2013-06-23,2013,28,40,41799143.1224,1218735856.75,29.1569579114,165.811247383,5.91759456993,36967327.0134,1079600535.09,29.2041817006,157.974433488,4.28131854393,27880948.4222,814332684.112,29.2074958061,162.958461941,1.87429876634,27969983.7752,816825673.996,29.2036520493,,,9086378.59119,-0.00331410549716,13918194.7003,614.688098205,27782289.3025,37065986.133,0.749535954684,9101338.61754,0.246199532204,98659.1196518,0.00353858549422,13864534.9106,0.331694237606,89035.3529777,-0.00384375679956
2013-06-24,2013,28,29,42346237.3514,1235322413.65,29.1719522422,165.737592688,6.00161328248,37720945.9012,1102212246.5,29.2201645576,158.3382668,4.50292824883,28578611.5135,835116227.771,29.2217215443,163.611487285,1.99630470773,28683087.5439,838041556.621,29.2172715137,,,9142334.38763,-0.00155698667566,13767625.8379,648.336323471,28483864.8635,37815692.5512,0.75322869798,9141531.59731,0.242346298029,94746.6500018,0.00331529927397,13698525.3708,0.323488607905,104476.030365,-0.00445003059602
2013-06-25,2013,28,25,42316536.4378,1234833140.61,29.180865084,165.248717329,6.11038770406,38175997.3033,1115602310.4,29.2226107818,158.334789253,4.68375875435,28600678.9538,835809478.958,29.2234139024,163.634034886,1.99606197821,28670595.3773,837767138.815,29.2204304721,,,9575318.3495,-0.000803120679787,13715857.484,659.764089746,28556922.4194,38219753.8377,0.747177036793,9552160.91996,0.250213788629,43756.5343947,0.00152991243548,13681316.6238,0.32330898924,69916.4234692,-0.0029834303528
2013-06-26,2013,28,23,42147939.0543,1228694605.77,29.1519498543,165.274068319,6.0615501119,37991894.54,1109555629.79,29.2050618489,158.366506727,4.66891017017,28536024.9566,833149308.789,29.1964038459,163.831792755,2.02128659681,28625552.5281,835656080.792,29.1926620445,,,9455869.58336,0.00865800296689,13611914.0977,674.28733773,28497602.393,38030317.1036,0.749339068494,9404764.57548,0.2475466067,38422.563642,0.00134645815948,13557762.0895,0.321670819349,89527.571521,-0.00374180134254
2013-06-27,2013,28,37,41502030.3996,1209129625.46,29.1342282249,164.651588788,6.05149431266,37434318.212,1092533421.79,29.1853431284,157.932523452,4.68490625759,28248099.9136,823606952.339,29.1561894378,163.692830019,1.99733409792,28370931.963,827046249.722,29.1511837115,,,9186218.29839,0.0291536906136,13253930.4859,705.762549826,28095591.1364,37586826.9893,0.74748504694,9228632.08911,0.246528654184,152508.777239,0.00539890391584,13166473.9998,0.317248912236,122832.049388,-0.00500572622382
2013-06-28,2013,28,32,40545793.6928,1181334435.96,29.1358074011,163.537984822,6.00992198275,36896984.3568,1076847733.49,29.1852505634,157.432151663,4.69164243772,27713884.4868,807677240.418,29.1434151283,163.257404468,1.8786215855,27815856.1468,810532446.896,29.1392234206,,,9183099.86995,0.0418354350465,12831909.206,718.291516884,27587779.0754,37023089.7682,0.745150641075,9211032.3847,0.24964187576,126105.411444,0.00455026113369,12766811.9229,0.314873893445,101971.659929,-0.00419170770831
2013-06-29,2013,28,49,40124232.8243,1169543933.19,29.1480696544,162.585549154,6.14877393043,36589037.8863,1068363639.5,29.1990088075,156.803647311,4.89763310822,27825590.7655,810625690.997,29.1323802549,163.276035094,1.97517603708,27925742.8318,813429948.856,29.1283191195,,,8763447.12079,0.0666285525479,12298642.0588,788.409480546,27708761.6584,36705866.9933,0.754886450807,8796750.10873,0.240420372246,116829.107076,0.0041986209048,12233865.5557,0.304899675199,100152.066377,-0.00406113538815
2013-06-30,2013,28,47,40312354.9015,1174254410.52,29.1288964238,162.966720115,6.34235718086,36640839.2427,1069450126.4,29.1873807615,156.908672229,5.05512468139,27872745.699,811713411.464,29.1221187977,163.64700556,2.04277138821,27959998.0134,814156476.267,29.1186171,,,8768093.54371,0.0652619637599,12439609.2025,819.340136308,27760801.7597,36752783.1819,0.7553387623,8798042.44003,0.24011574576,111943.939256,0.00401625087334,12387732.4514,0.307293693997,87252.3144017,-0.00350169775013
2013-07-01,2013,28,34,40377212.8625,1175976373.65,29.1247535499,162.971136835,6.44168123122,36890854.4275,1076369862.32,29.1771464507,157.197901771,5.11441817096,27669635.9085,806165706.4,29.13539264,163.481232745,2.07538266252,27762037.1773,808752941.927,29.1316136766,,,9221218.51901,0.0417538107046,12707576.954,774.793419225,27540521.1368,37019969.1992,0.743936900341,9269203.47028,0.251260200234,129114.771709,0.00466629818099,12650551.2485,0.313309174943,92401.268824,-0.00377896333318
2013-07-02,2013,28,35,40505777.0291,1179783909.24,29.1263122391,163.814366491,6.55515289976,36729626.4802,1071921179.12,29.1841023676,157.560328023,5.16205755424,27441938.9968,799995580.317,29.1522978902,163.640249211,2.09903946556,27550038.9406,803022378.744,29.1477765413,,,9287687.48342,0.0318044774493,13063838.0324,755.719951838,27284285.8668,36887279.6101,0.739666523398,9352208.12002,0.254623011891,157653.129926,0.00574497049733,12986492.4175,0.32060840132,108099.943831,-0.0045213488617
2013-07-03,2013,28,26,41007253.5365,1193963625.54,29.1159129805,164.474357403,6.55800620066,37646765.957,1097540966.83,29.1536587255,159.061499046,5.24403220745,27569590.23,803616094.394,29.1486412271,163.866667612,2.03676651555,27649128.1562,805843156.326,29.1453369442,,,10077175.7269,0.00501749838089,13437663.3065,641.442182429,27443229.486,37773126.701,0.726527875312,10133681.9152,0.269178019881,126360.744047,0.00458333776428,13388879.7093,0.326500278723,79537.9261259,-0.00330428288925
2013-07-04,2013,28,34,40218994.6291,1171536306.43,29.1289306766,163.180817008,6.50599712072,36994847.427,1079020002.79,29.1667645047,158.119072223,5.27678967963,27276999.4714,795642813.198,29.1690005725,163.600696991,2.02287017702,27368017.4095,798191315.465,29.1651128221,,,9717847.95559,-0.00223606779868,12941995.1577,707.695310517,27183098.978,37088747.9204,0.732920373485,9726726.11408,0.262921103629,93900.4934462,0.00344247883807,12881731.5486,0.320289745365,91017.9381124,-0.00388775044135
2013-07-05,2013,28,33,39409458.0777,1147606040.12,29.1200665042,162.610543316,6.75609903632,35599661.466,1038712557.21,29.1775964836,156.18066625,5.33626303073,26874611.3797,783779387.645,29.1643059158,163.335981366,2.1591286159,26965727.9777,786330652.388,29.1603717519,,,8725050.08632,0.0132905678451,12534846.698,868.891633643,26808785.7586,35665487.0871,0.751673058413,8704324.56678,0.244505824166,65825.6211142,0.00244936085527,12474484.429,0.316535294762,91116.5979605,-0.00393416391792
2013-07-06,2013,28,45,38817440.0526,1130005407.89,29.1107658403,162.343353021,7.09651150666,34618852.8308,1010307724.16,29.1837435832,155.262655815,5.56537457651,26248067.463,765443737.182,29.1619083295,162.824575179,2.38878804824,26380410.9955,769149356.092,29.1560793433,,,8370785.36786,0.0218352536996,12569372.5897,910.055892501,25943942.0792,34922978.2146,0.742890309061,8568536.86459,0.247510710608,304125.383793,0.0115865819159,12467011.279,0.321170362137,132343.532498,-0.00582898624262
2013-07-07,2013,28,42,38699454.2299,1126295862.64,29.1036627016,162.058432526,7.55298396193,34529070.1112,1007348859.36,29.1739353569,154.995663583,6.12258353608,25999038.841,757545094.604,29.1374269348,162.841545988,2.60209229512,26114569.0048,760779939.191,29.132394988,,,8530031.27021,0.0365084221076,12700415.3889,953.788220262,25600428.6598,34927680.2924,0.732955307808,8843764.33644,0.256125181129,398610.181238,0.0153317275948,12616407.6771,0.326009963916,115530.163839,-0.00503194673072
2013-07-08,2013,28,56,38992666.0711,1135156939.66,29.1120627041,162.067424625,7.83830110726,34485924.4554,1006762307.66,29.1934266969,154.664577536,6.19143063701,26155814.7602,762631316.887,29.1572380321,162.728440265,2.8929005231,26254724.5666,765400791.468,29.1528783524,,,8330109.69524,0.0361886647085,12836851.3109,966.051129043,25759453.6488,34882285.5668,0.738468057075,8653569.27849,0.250930471349,396361.111354,0.015153843036,12771776.2938,0.327543037722,98909.8064652,-0.00435967970271
2013-07-09,2013,28,39,39502739.955,1149910492.7,29.1096388252,162.537771977,8.0866119616,34490749.0643,1007072557.31,29.1983382394,154.32698188,6.30409868311,26093389.3112,761168814.59,29.1709446218,162.089727745,2.89744319369,26186680.6952,763780973.344,29.1667730719,,,8397359.75318,0.0273936176591,13409350.6438,939.971623276,25809128.6735,34775009.702,0.742174593039,8605034.67195,0.249488193367,284260.637667,0.01089397143,13350662.5835,0.337968014338,93291.3840398,-0.00417154986809
2013-07-10,2013,28,39,39144360.9077,1139860546.58,29.1194062221,162.610781205,8.08404530472,34291460.4029,1001466296.72,29.2045391171,154.345699765,6.28961017657,25876876.9224,755136912.942,29.1819184829,161.98321972,2.90258614722,25970661.8591,757762891.168,29.1776503533,,,8414583.48046,0.0226206342779,13267483.9853,926.404728536,25740503.6389,34427833.6865,0.747665504408,8470178.96473,0.247005489565,136373.283578,0.00527008278421,13208302.3724,0.337425418785,93784.9366324,-0.00426812957719
2013-07-11,2013,28,52,39555713.9086,1151318709.39,29.1062553452,163.615251304,8.03670555488,34022413.4292,993580703.978,29.2037102554,154.424812902,6.1742172055,25826707.0102,753842832.467,29.1884998026,162.157213517,2.79273296527,25958889.4384,757543940.457,29.1824479724,,,8195706.41907,0.0152104528524,13729006.8984,935.896464179,25532296.5092,34316823.9302,0.744016886911,8398913.07028,0.246864117613,294410.500946,0.0113994595141,13631427.7939,0.344613368006,132182.42822,-0.00605183015308
2013-07-12,2013,28,44,39596149.3857,1152988864.13,29.1187118448,163.891005341,8.26977909185,34055876.3834,994916518.755,29.2142391978,154.56731003,6.38980829823,25756911.9057,752519975.053,29.2162343765,162.173901482,2.89881361954,25855172.356,755271267.661,29.2116121781,,,8298964.47763,-0.00199517867507,13839237.48,927.991022826,25397648.2428,34415140.0463,0.737978930456,8578975.24386,0.25190880855,359263.662893,0.013948242872,13773270.1477,0.347843675746,98260.450287,-0.00462219844618
2013-07-13,2013,28,44,38891640.9358,1132783279.08,29.1266516872,163.205004507,8.49382998016,33597806.5962,981362485.659,29.209123603,154.180754689,6.58317387228,25375372.3299,741416524.333,29.2179564774,161.58459916,3.12279329566,25466825.2571,743977206.295,29.2135827212,,,8222434.26634,-0.00883287442811,13516268.6059,905.95928026,25042560.1527,33930618.7734,0.738051973646,8476812.85433,0.252302567135,332812.177158,0.0131155583781,13459419.0024,0.346074855125,91452.9271974,-0.00437375620776
2013-07-14,2013,28,41,38792599.3479,1129787498.87,29.1237895338,162.689825795,8.91052730897,33388357.612,974959451.573,29.2005813195,153.503974633,7.02480910932,25262876.5755,738045999.096,29.2146461188,161.272341395,3.38287979392,25373066.0448,741131304.236,29.2093711863,,,8125481.03642,-0.0140647992636,13529722.7723,950.658192839,24703761.4459,33947472.7416,0.72770546526,8608034.49866,0.257815451682,559115.129676,0.0221318870004,13454908.8663,0.346842157848,110189.46928,-0.00527493251914
2013-07-15,2013,28,43,39703503.5748,1155936437.77,29.1142174793,163.893406713,9.24771120068,39303020.1374,1144644714.72,29.1235816159,163.646642582,9.23253411656,25719766.9715,751167642.67,29.2058494738,162.345346641,3.65249464586,25820316.2274,753983021.834,29.201153665,,,13583253.166,-0.0822678578982,13983736.6033,636.901486731,25481415.5327,39541371.5762,0.644424169344,13729359.4797,0.34932072476,238351.438758,0.00926724721192,13918562.9108,0.350562586612,100549.255866,-0.00469580876573
2013-07-16,2013,28,47,40411027.8147,1175696852.5,29.0934657216,164.681252788,9.43402994449,39930750.9629,1162126030.67,29.1035355622,164.590218658,9.40731430416,25800320.1926,752643299.988,29.1718588905,162.430495875,3.72240733637,25913709.2892,755818194.693,29.1667312563,,,14130430.7703,-0.0683233282979,14610707.622,675.620312928,25557428.9959,40173642.1596,0.636174058962,14279617.0028,0.357609527958,242891.196687,0.00941427063206,14531924.4071,0.359602939915,113389.096596,-0.0051276341587
2013-07-17,2013,28,42,41245102.047,1199288726.94,29.0771186739,165.818227352,9.52441510648,40765732.8776,1185738491.75,29.0866472413,165.545716197,9.45081840177,25866397.917,754039145.826,29.151300782,162.722993988,3.71814014945,25974389.6556,757062914.506,29.1465141065,,,14899334.9606,-0.0646535406642,15378704.1299,709.558365444,25682360.753,40949770.0417,0.627167398665,14984593.7864,0.367578177273,184037.164052,0.00711491273898,15306087.9546,0.371100741542,107991.738595,-0.00478667544215
2013-07-18,2013,28,40,42455932.1732,1234711342.39,29.0821866153,166.822678423,9.83401144078,41757968.8095,1214945374.19,29.0949346635,166.387810047,9.63962551821,26225211.5497,764766964.162,29.1615174471,163.238597984,3.92021681779,26329103.8866,767675949.596,29.1569342011,,,15532757.2598,-0.0665827836511,16230720.6234,724.753534034,25971449.4645,42011730.8947,0.618195178143,15702029.3305,0.376024739185,253762.085206,0.00967626456416,16161431.6102,0.38066368545,103892.336904,-0.00458324607087
2013-07-19,2013,28,40,43102741.9172,1252371275.42,29.0554897373,167.107335335,10.0733074241,42696724.4973,1240869096.26,29.0623955553,166.765508306,9.98592875816,26264177.3777,765514381.066,29.1467107482,163.085513107,3.90091451224,26371852.3219,768529279.505,29.142028786,,,16432547.1197,-0.0843151929303,16838564.5395,789.083102525,26143191.135,42817710.74,0.610569567668,16461674.9845,0.385548895806,120986.242619,0.00460651178522,16765492.919,0.388965809906,107674.944252,-0.00468196220645
2013-07-20,2013,28,37,43187633.6066,1254811917.35,29.0548893876,166.75095961,10.2010318756,42801763.1039,1243884468.3,29.0615240611,166.47519628,10.1286305135,26265460.4564,765297457.537,29.1370280299,162.911112445,3.87438457285,26346124.3907,767556047.698,29.133546791,,,16536302.6475,-0.0755039687936,16922173.1502,798.876804332,26148481.1494,42918742.4109,0.60925552988,16579454.7782,0.387354482057,116979.307046,0.00445373144095,16876884.7791,0.390780493622,80663.9343373,-0.00348123894753
2013-07-21,2013,28,33,43196269.5128,1255897214.07,29.0742054403,165.987242869,10.3270627658,42674799.4906,1241121555.04,29.0832428003,165.974258675,10.3746460425,26030790.1759,758643592.999,29.14408621,162.259543133,3.69508519655,26121037.0179,761170504.576,29.1401334508,,,16644009.3147,-0.0608434096424,17165479.3369,848.240557346,25718309.3901,42987280.2764,0.598277193271,16876052.6101,0.39545710376,312480.785773,0.0120042758465,17110608.0581,0.396113096134,90246.8420341,-0.00395275912639
2013-07-22,2013,28,30,42621812.6296,1239997898.89,29.0930352884,165.686646613,10.7002807576,42453282.7973,1235249867.68,29.0966866705,165.638059348,10.6760596208,25621463.8654,746909572.458,29.1517134377,162.465694059,3.93259315999,25734880.2385,750085230.906,29.1466377133,,,16831818.9319,-0.0550267672635,17000348.7642,827.365570013,25522463.9583,42552282.7043,0.599790712419,16825628.5858,0.396332803428,98999.9070663,0.00386394421437,16922307.9544,0.397033981202,113416.373148,-0.00507572445651
2013-07-23,2013,28,27,42290536.5343,1230671685.41,29.10040369,165.114896902,10.7101809064,42138547.0269,1226378935.43,29.1034936408,165.073738318,10.6890877234,25622620.6138,747190304.223,29.1613537696,162.180833854,4.07697214841,25746204.8282,750650662.226,29.1557791619,,,16515926.4131,-0.0578601288548,16667915.9206,801.385254948,25521231.6499,42239935.9907,0.604196740629,16505757.8932,0.391702112621,101388.963808,0.00395700991465,16579707.2694,0.392042963465,123584.21442,-0.00557460776223
2013-07-24,2013,28,36,41513898.6109,1209678024.68,29.1391091936,164.259068822,10.7437148574,35646142.7423,1040701275.06,29.1953405053,154.28615136,8.63481160922,25232091.8451,737305255.272,29.2209326043,161.553225594,4.13208015341,25340063.0814,740328449.887,29.215730344,,,10414050.8972,-0.0255920990151,16281806.7658,946.161153516,25149230.5238,35729004.0637,0.703888372565,10403325.1929,0.291849956056,82861.3213758,0.00328396558971,16208447.574,0.3904342429,107971.236252,-0.00520226024069
2013-07-25,2013,28,40,41542216.3489,1211259410.54,29.1573131383,164.764840594,10.6314546563,35577907.4985,1039470885.24,29.2167515834,154.779110731,8.54083442039,25538890.5455,746737772.9,29.2392408969,162.19106093,4.13911702349,25643984.2175,749680395.717,29.2341622642,,,10039016.953,-0.022489313527,16003325.8033,954.035574688,25351991.1828,35764806.8612,0.708853015234,10136046.9728,0.284897220929,186899.362697,0.00731822560434,15932844.1758,0.383533801903,105093.672037,-0.00507863268393
2013-07-26,2013,28,43,42134438.1678,1228480839.08,29.156217396,165.351131854,10.5019427668,36107195.1711,1054906462.44,29.2159625647,155.42034957,8.55102161728,26288732.0155,768232602.395,29.222885377,163.166786156,4.27430943371,26396867.0164,771260382.422,29.2178758162,,,9818463.1557,-0.00692281227168,15845706.1524,979.017580123,26074195.5004,36321731.6862,0.71786763158,9934709.11723,0.275144858806,214536.515026,0.00816077834794,15772183.1959,0.374329975234,108135.000968,-0.00500956084469
2013-07-27,2013,28,35,43097667.6282,1255511200.99,29.1317667542,166.008379626,10.2768923748,42774030.7553,1246355306.7,29.1381308868,165.800121422,10.2010958877,26903820.148,785138197.688,29.1831492096,164.027288535,4.10995596446,27006680.0912,788018276.098,29.1786429667,,,15870210.6072,-0.0450183227983,16193847.4802,704.954883261,26806879.4801,42870971.4231,0.6252920937,15871163.8831,0.371046721642,96940.6678808,0.00360323059504,16125599.5814,0.374164089819,102859.943201,-0.00450624290318
2013-07-28,2013,28,33,43020201.4571,1252512156.39,29.1145116472,165.385883762,10.2909635718,37401874.8242,1090958422.45,29.1685491055,156.488779459,8.35915739434,26774872.869,780461785.909,29.1490379704,163.89360898,3.94144592433,26878545.5918,783364622.149,29.1446060381,,,10627001.9553,0.0195111351038,16245328.5881,954.528218996,26571472.1308,37605275.5624,0.706588948851,10739420.8287,0.287135895704,203400.738115,0.00759670229286,16176267.9097,0.376015624331,103672.722842,-0.00443193232428
2013-07-29,2013,28,41,42996013.5545,1251599869.17,29.1096724021,164.752175047,10.6503692707,37406866.4861,1090915951.04,29.1635213937,155.90612208,8.74913496084,26654109.148,776538053.042,29.1338963434,163.498627215,4.08348530675,26750898.1388,779248144.785,29.1297937266,,,10752757.3381,0.0296250502959,16341904.4066,986.199457088,26550397.6783,37510577.9558,0.707810946276,10776795.0155,0.288096705975,103711.469694,0.00389101241832,16279727.4602,0.378633415387,96788.9908346,-0.0041026167502
2013-07-30,2013,28,40,42351823.9991,1234351840.56,29.1451872436,163.97311103,10.8094242185,37227524.5776,1086494915.18,29.1852581526,155.936111672,8.90045790812,26474645.2447,772257377.69,29.1696969138,163.41115543,4.21018332587,26566541.4741,774830472.11,29.1656508194,,,10752879.3329,0.0155612387868,15877178.7544,976.452769085,26361174.1852,37340995.6371,0.705957988947,10785488.3852,0.28971811872,113471.059507,0.00428602757308,15819894.5695,0.373535141482,91896.2293064,-0.00404609444233
2013-07-31,2013,28,41,42064055.7574,1225813410.3,29.141588661,163.58127624,10.732745544,37434341.4238,1092002169.63,29.1711334592,156.240733841,8.90729443998,26294233.4276,766804179.011,29.1624466301,163.046308928,4.13736152735,26392308.5307,769550281.897,29.1581269218,,,11140107.9962,0.0086868291409,15769822.3298,919.915786326,26149907.8564,37578666.995,0.695871087175,11203965.8395,0.299296459171,144325.571222,0.00548886780137,15704818.4972,0.373354832634,98075.1030689,-0.00431970825606
2013-08-01,2013,28,32,42386441.3912,1234366877.97,29.1217388736,163.827262943,10.6266153061,37542884.6492,1094736975.49,29.1596393224,156.540037678,8.80026933287,26661599.7239,777279104.844,29.1535058997,163.083313739,4.17199430679,26772854.926,780394250.506,29.1487124799,,,10881284.9253,0.00613342271057,15724841.6673,887.226537595,26270939.4563,37933544.9167,0.692551658802,11199239.7125,0.298305253238,390660.267546,0.0146525441681,15648962.0284,0.369197354503,111255.202188,-0.00479341976968
2013-08-02,2013,28,32,42583811.7671,1238730380.65,29.0892320167,163.949988298,10.6339854054,37749494.3446,1099185600.7,29.117889386,156.729140256,8.77390849492,26883636.9959,783196077.348,29.1328170168,163.217864889,4.17625732569,26990805.8191,786196804.398,29.1283190901,,,10865857.3487,-0.0149276308135,15700174.7712,880.358621294,26486460.8222,38146670.5182,0.694332177943,11175903.1203,0.296054379387,397176.173686,0.0147739003375,15628381.5113,0.367002878859,107168.823215,-0.00449792671715
2013-08-03,2013,28,34,42603488.2171,1238858401.73,29.0788020788,163.815554142,10.5819192565,38347543.5733,1115747243.83,29.0956640209,157.191350486,8.94646590386,27074762.3921,788439249.464,29.1208187922,163.195292265,4.21681281639,27178847.1323,791353622.188,29.1165264787,,,11272781.1812,-0.0251547713675,15528725.8249,846.266318209,26918765.046,38503540.9194,0.69912440267,11329223.6255,0.295435445658,155997.346137,0.00576172539864,15460016.6481,0.362881475088,104084.740143,-0.00429231351021
2013-08-04,2013,28,37,42299916.7157,1230086467.83,29.0801155968,163.596631195,10.809629124,38696562.7293,1125672128.8,29.0897188123,157.951523439,9.28210974266,26786954.7955,780150387.818,29.1242656649,163.195882582,4.51800038412,26902088.0483,783374118.895,29.119454129,,,11909607.9338,-0.0345468526115,15512961.9202,784.587487882,26719560.3976,38763957.1273,0.689288771779,11867187.7036,0.306672915283,67394.3979495,0.00251594100427,15431663.4567,0.364815457214,115133.252757,-0.00481153591991
2013-08-05,2013,28,43,42030493.1957,1222293484.89,29.0811121154,163.707570635,11.0514945413,38161600.661,1110402562.18,29.0973791179,157.976972369,9.60341724997,26118246.3425,760826386.151,29.1300716049,162.991474153,4.68274332258,26243111.4864,764322610.183,29.1246947062,,,12043354.3185,-0.0326924870747,15912246.8532,777.994353272,25899004.0221,38380842.9814,0.67478986938,12157398.0803,0.318576733412,219242.320371,0.0083942205574,15818906.8953,0.376367386927,124865.143985,-0.00537689876204
2013-08-06,2013,28,36,42552340.8957,1237473728.77,29.081213929,164.527008928,10.929833606,38050205.634,1107760261.7,29.113121552,157.879973787,9.3284831592,26555565.07,773576555.958,29.1304874862,163.384106714,4.49733907996,26670064.3851,776782536.782,29.1256341029,,,11494640.564,-0.0173659342021,15996775.8258,810.868681903,26391515.411,38214255.2929,0.690619644652,11560000.5765,0.303809148567,164049.658925,0.00617760000562,15914571.0698,0.373999896005,114499.315135,-0.0048533832189
2013-08-07,2013,28,31,42719995.7332,1241984047.56,29.072663193,164.228874659,10.8048647571,38789224.9213,1128431829.91,29.0913734987,158.481919855,9.21377337827,27193430.1882,791272975.021,29.0979464357,164.007968503,4.44952172654,27295331.4075,794126209.162,29.0938474901,,,11595794.7331,-0.00657293706252,15526565.5449,807.867166949,27100756.8583,38881898.2512,0.69700189747,11592601.5033,0.298861385522,92673.3299069,0.00340793085923,15456958.8848,0.361820234753,101901.219289,-0.00409894567112
2013-08-08,2013,28,24,43383911.7304,1260470088.82,29.053859796,164.757834847,10.9672445002,39505399.8782,1148339304.23,29.067907369,159.240887642,9.39344815093,27541066.2284,800481713.643,29.0650226467,164.421179019,4.59946697648,27637559.4707,803183524.428,29.0613042471,,,11964333.6498,0.00288472230112,15842845.5019,781.560785279,27412476.8979,39633989.2087,0.691640620719,12001727.0664,0.303799660387,128589.330536,0.00466900335193,15775559.9777,0.363626960975,96493.2423097,-0.00371839953594
2013-08-09,2013,28,38,43701281.6091,1269623603.58,29.0523196765,164.89908071,11.2739485765,39816411.8573,1157206878.57,29.0635651127,158.952763876,9.74631770422,27320280.9718,793927653.957,29.0600105752,164.229570433,4.74738248232,27397945.1728,796102251.586,29.0570057924,,,12496130.8855,0.00355453748162,16381000.6373,804.705398234,27206934.2999,39929758.5291,0.681369868042,12542229.8995,0.315001511047,113346.671823,0.00414881061947,16331774.1789,0.373713849516,77664.2010374,-0.00300478280016
2013-08-10,2013,28,32,43770131.9121,1271584089.74,29.0514109552,165.315600463,11.5573322594,39390556.7208,1144845667.97,29.0639626164,158.544543473,9.8564347237,26995796.5278,784608865.626,29.0641124375,163.918674454,4.77705371249,27107366.9948,787732838.701,29.0597326864,,,12394760.1929,-0.000149821178134,16774335.3842,818.573229529,26874143.5943,39512209.6543,0.680147828467,12414407.8904,0.315162031814,121652.933514,0.00450636577396,16691202.6599,0.381337728052,111570.466958,-0.00437975114201
2013-08-11,2013,28,39,43398458.2626,1261327505.25,29.0638782054,164.845339295,11.8807137741,38735875.9082,1126291330.11,29.0761807678,157.879102797,10.0745476638,26433877.5507,768632049.344,29.0775368793,163.320854316,4.80708121962,26550703.6644,771903180.526,29.0727955946,,,12301998.3575,-0.00135611149803,16964580.7119,838.327609301,26287318.7547,38882434.7042,0.676071829214,12340091.0037,0.318570077851,146558.795977,0.00554435480363,16880813.5752,0.388972655965,116826.11365,-0.00474128473254
2013-08-12,2013,28,41,43314541.3165,1259424938.28,29.0762616894,164.430777827,12.2197454197,38757126.0734,1127032429.73,29.0793602085,157.599364162,10.4427469298,25966041.8358,755329439.195,29.0891250955,162.740724202,5.01451928415,26089149.4134,758776451.369,29.0839858113,,,12791084.2377,-0.00976488700842,17348499.4807,827.640837685,25737611.5968,38985556.3124,0.660183258397,12925351.1553,0.333496119675,228430.239,0.00879726838788,17258450.88,0.398444733696,123107.577631,-0.00513928415669
2013-08-13,2013,28,43,43167541.5473,1256295368.75,29.1027777752,164.145193965,12.1762503373,42838192.9871,1246959079.37,29.1085826087,164.200630303,12.1807817097,25942762.2403,755469579.713,29.1206299744,162.830352075,4.97255176299,26018554.9828,757591776.502,29.1173655495,,,16895430.7468,-0.0120473657063,17224779.307,815.537584974,25740186.4343,43040768.7931,0.598041976388,17029077.6265,0.397520913909,202575.805996,0.00780856734219,17177424.3071,0.397924544494,75792.7424774,-0.003264424912
